PPHIGDPK_01178-MONOMER	PPHIGDPK_01178		hypothetical protein	
PPHIGDPK_02106-MONOMER	PPHIGDPK_02106		Ribosomal RNA small subunit methyltransferase A	
PPHIGDPK_01179-MONOMER	PPHIGDPK_01179		hypothetical protein	
PPHIGDPK_02107-MONOMER	PPHIGDPK_02107		Ribonuclease M5	
PPHIGDPK_01180-MONOMER	PPHIGDPK_01180		Rhomboid protease GluP	
PPHIGDPK_02108-MONOMER	PPHIGDPK_02108		Shikimate kinase	
PPHIGDPK_01181-MONOMER	PPHIGDPK_01181		5-formyltetrahydrofolate cyclo-ligase	
PPHIGDPK_02109-MONOMER	PPHIGDPK_02109		D-aminoacyl-tRNA deacylase	
PPHIGDPK_01182-MONOMER	PPHIGDPK_01182		Cold shock protein CspC	
PPHIGDPK_02110-MONOMER	PPHIGDPK_02110		Transposase from transposon Tn916	
PPHIGDPK_01183-MONOMER	PPHIGDPK_01183		Multidrug export protein MepA	
PPHIGDPK_02111-MONOMER	PPHIGDPK_02111		hypothetical protein	
PPHIGDPK_01184-MONOMER	PPHIGDPK_01184		6-aminohexanoate-cyclic-dimer hydrolase	
PPHIGDPK_02112-MONOMER	PPHIGDPK_02112		hypothetical protein	
PPHIGDPK_01185-MONOMER	PPHIGDPK_01185		hypothetical protein	
PPHIGDPK_02113-MONOMER	PPHIGDPK_02113		hypothetical protein	
PPHIGDPK_01186-MONOMER	PPHIGDPK_01186		Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B	
PPHIGDPK_02114-MONOMER	PPHIGDPK_02114		hypothetical protein	
PPHIGDPK_01187-MONOMER	PPHIGDPK_01187		hypothetical protein	
PPHIGDPK_02115-MONOMER	PPHIGDPK_02115		hypothetical protein	
PPHIGDPK_01188-MONOMER	PPHIGDPK_01188		Glutamyl-tRNA(Gln) amidotransferase subunit A	
PPHIGDPK_02116-MONOMER	PPHIGDPK_02116		HTH-type transcriptional regulator ImmR	
PPHIGDPK_01189-MONOMER	PPHIGDPK_01189		Glutamyl-tRNA(Gln) amidotransferase subunit C	
PPHIGDPK_02117-MONOMER	PPHIGDPK_02117		hypothetical protein	
PPHIGDPK_01190-MONOMER	PPHIGDPK_01190		GTP-sensing transcriptional pleiotropic repressor CodY	
PPHIGDPK_02118-MONOMER	PPHIGDPK_02118		hypothetical protein	
PPHIGDPK_01191-MONOMER	PPHIGDPK_01191		Glutamate-pyruvate aminotransferase AlaA	
PPHIGDPK_02119-MONOMER	PPHIGDPK_02119		hypothetical protein	
PPHIGDPK_01192-MONOMER	PPHIGDPK_01192		hypothetical protein	
PPHIGDPK_02120-MONOMER	PPHIGDPK_02120		hypothetical protein	
PPHIGDPK_01193-MONOMER	PPHIGDPK_01193		hypothetical protein	
PPHIGDPK_02121-MONOMER	PPHIGDPK_02121		N(5)-(carboxyethyl)ornithine synthase	
PPHIGDPK_01194-MONOMER	PPHIGDPK_01194		hypothetical protein	
PPHIGDPK_01195-MONOMER	PPHIGDPK_01195		hypothetical protein	
PPHIGDPK_01196-MONOMER	PPHIGDPK_01196		hypothetical protein	
PPHIGDPK_01197-MONOMER	PPHIGDPK_01197		Multidrug resistance protein MdtG	
PPHIGDPK_01198-MONOMER	PPHIGDPK_01198		hypothetical protein	
PPHIGDPK_01199-MONOMER	PPHIGDPK_01199		Queuine tRNA-ribosyltransferase	
PPHIGDPK_01201-MONOMER	PPHIGDPK_01201		hypothetical protein	
PPHIGDPK_01202-MONOMER	PPHIGDPK_01202		hypothetical protein	
PPHIGDPK_01203-MONOMER	PPHIGDPK_01203		hypothetical protein	
PPHIGDPK_01204-MONOMER	PPHIGDPK_01204		hypothetical protein	
PPHIGDPK_01205-MONOMER	PPHIGDPK_01205		hypothetical protein	
PPHIGDPK_01206-MONOMER	PPHIGDPK_01206		hypothetical protein	
PPHIGDPK_01207-MONOMER	PPHIGDPK_01207		hypothetical protein	
PPHIGDPK_01208-MONOMER	PPHIGDPK_01208		1,4-alpha-glucan branching enzyme GlgB	
PPHIGDPK_01209-MONOMER	PPHIGDPK_01209		Nucleoid occlusion factor SlmA	
PPHIGDPK_01210-MONOMER	PPHIGDPK_01210		Serine 3-dehydrogenase	
PPHIGDPK_01211-MONOMER	PPHIGDPK_01211		hypothetical protein	
PPHIGDPK_01212-MONOMER	PPHIGDPK_01212		Fatty acyl-CoA reductase	
PPHIGDPK_01213-MONOMER	PPHIGDPK_01213		hypothetical protein	
PPHIGDPK_01214-MONOMER	PPHIGDPK_01214		hypothetical protein	
PPHIGDPK_01215-MONOMER	PPHIGDPK_01215		Putative pre-16S rRNA nuclease	
PPHIGDPK_01216-MONOMER	PPHIGDPK_01216		hypothetical protein	
PPHIGDPK_01217-MONOMER	PPHIGDPK_01217		Oxidoreductase YdhF	
PPHIGDPK_01218-MONOMER	PPHIGDPK_01218		50S ribosomal protein L34	
PPHIGDPK_01219-MONOMER	PPHIGDPK_01219		hypothetical protein	
PPHIGDPK_01220-MONOMER	PPHIGDPK_01220		Membrane protein insertase MisCA	
PPHIGDPK_01221-MONOMER	PPHIGDPK_01221		Ribonuclease P protein component	
PPHIGDPK_01222-MONOMER	PPHIGDPK_01222		hypothetical protein	
PPHIGDPK_01223-MONOMER	PPHIGDPK_01223		Tetracycline resistance protein, class B	
PPHIGDPK_01224-MONOMER	PPHIGDPK_01224		Argininosuccinate lyase	
PPHIGDPK_01225-MONOMER	PPHIGDPK_01225		Argininosuccinate synthase	
PPHIGDPK_01227-MONOMER	PPHIGDPK_01227		hypothetical protein	
PPHIGDPK_01228-MONOMER	PPHIGDPK_01228		putative glycosyltransferase	
PPHIGDPK_01229-MONOMER	PPHIGDPK_01229		Tetracycline resistance protein, class B	
PPHIGDPK_01230-MONOMER	PPHIGDPK_01230		Quaternary ammonium compound-resistance protein SugE	
PPHIGDPK_01231-MONOMER	PPHIGDPK_01231		2-succinyl-6-hydroxy-2, 4-cyclohexadiene-1-carboxylate synthase	
PPHIGDPK_01233-MONOMER	PPHIGDPK_01233		Nucleoid-associated protein	
PPHIGDPK_01234-MONOMER	PPHIGDPK_01234		hypothetical protein	
PPHIGDPK_01235-MONOMER	PPHIGDPK_01235		Phosphoenolpyruvate-protein phosphotransferase	
PPHIGDPK_01236-MONOMER	PPHIGDPK_01236		Phosphocarrier protein HPr	
PPHIGDPK_01237-MONOMER	PPHIGDPK_01237		Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive	
PPHIGDPK_01238-MONOMER	PPHIGDPK_01238		Protein translocase subunit SecA	
PPHIGDPK_01239-MONOMER	PPHIGDPK_01239		FMN-dependent NADH-azoreductase 2	
PPHIGDPK_01240-MONOMER	PPHIGDPK_01240		Transcriptional regulator AdcR	
PPHIGDPK_01241-MONOMER	PPHIGDPK_01241		1-acyl-sn-glycerol-3-phosphate acyltransferase	
PPHIGDPK_01242-MONOMER	PPHIGDPK_01242		putative amino acid permease YhdG	
PPHIGDPK_01243-MONOMER	PPHIGDPK_01243		D-ribitol-5-phosphate phosphatase	
PPHIGDPK_01244-MONOMER	PPHIGDPK_01244		hypothetical protein	
PPHIGDPK_01245-MONOMER	PPHIGDPK_01245		D-aminoacyl-tRNA deacylase	
PPHIGDPK_01246-MONOMER	PPHIGDPK_01246		Putative glycosyltransferase CsbB	
PPHIGDPK_01247-MONOMER	PPHIGDPK_01247		Bifunctional (p)ppGpp synthase/hydrolase RelA	
PPHIGDPK_01248-MONOMER	PPHIGDPK_01248		Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase	
PPHIGDPK_01249-MONOMER	PPHIGDPK_01249		Ribosomal RNA small subunit methyltransferase E	
PPHIGDPK_01250-MONOMER	PPHIGDPK_01250		Ribosomal protein L11 methyltransferase	
PPHIGDPK_01251-MONOMER	PPHIGDPK_01251		hypothetical protein	
PPHIGDPK_01252-MONOMER	PPHIGDPK_01252		hypothetical protein	
PPHIGDPK_01253-MONOMER	PPHIGDPK_01253		putative ABC transporter ATP-binding protein YbiT	
PPHIGDPK_01254-MONOMER	PPHIGDPK_01254		hypothetical protein	
PPHIGDPK_01255-MONOMER	PPHIGDPK_01255		Spermidine N(1)-acetyltransferase	
PPHIGDPK_01256-MONOMER	PPHIGDPK_01256		putative AAA domain-containing protein	
PPHIGDPK_01257-MONOMER	PPHIGDPK_01257		putative chromosome-partitioning protein ParB	
PPHIGDPK_01258-MONOMER	PPHIGDPK_01258		Zinc-transporting ATPase	
PPHIGDPK_01259-MONOMER	PPHIGDPK_01259		50S ribosomal protein L32	
PPHIGDPK_01260-MONOMER	PPHIGDPK_01260		50S ribosomal protein L33 1	
PPHIGDPK_01261-MONOMER	PPHIGDPK_01261		hypothetical protein	
PPHIGDPK_01262-MONOMER	PPHIGDPK_01262		hypothetical protein	
PPHIGDPK_01263-MONOMER	PPHIGDPK_01263		hypothetical protein	
PPHIGDPK_01264-MONOMER	PPHIGDPK_01264		Flavoredoxin	
PPHIGDPK_01265-MONOMER	PPHIGDPK_01265		Putative ring-cleaving dioxygenase MhqA	
PPHIGDPK_01266-MONOMER	PPHIGDPK_01266		Putative hydrolase MhqD	
PPHIGDPK_01267-MONOMER	PPHIGDPK_01267		hypothetical protein	
PPHIGDPK_01268-MONOMER	PPHIGDPK_01268		Putative universal stress protein	
PPHIGDPK_01269-MONOMER	PPHIGDPK_01269		Serine 3-dehydrogenase	
PPHIGDPK_01270-MONOMER	PPHIGDPK_01270		L-methionine gamma-lyase	
PPHIGDPK_01271-MONOMER	PPHIGDPK_01271		hypothetical protein	
PPHIGDPK_01272-MONOMER	PPHIGDPK_01272		hypothetical protein	
PPHIGDPK_01273-MONOMER	PPHIGDPK_01273		hypothetical protein	
PPHIGDPK_01274-MONOMER	PPHIGDPK_01274		putative ABC transporter ATP-binding protein YbiT	
PPHIGDPK_01275-MONOMER	PPHIGDPK_01275		Sugar phosphatase YbiV	
PPHIGDPK_01276-MONOMER	PPHIGDPK_01276		Phosphate acyltransferase	
PPHIGDPK_01277-MONOMER	PPHIGDPK_01277		putative transporter	
PPHIGDPK_01278-MONOMER	PPHIGDPK_01278		Peroxiredoxin OsmC	
PPHIGDPK_01279-MONOMER	PPHIGDPK_01279		Tryptophan--tRNA ligase 2	
PPHIGDPK_01280-MONOMER	PPHIGDPK_01280		hypothetical protein	
PPHIGDPK_01281-MONOMER	PPHIGDPK_01281		Glycerophosphodiester phosphodiesterase	
PPHIGDPK_01282-MONOMER	PPHIGDPK_01282		Lipoate-protein ligase LplJ	
PPHIGDPK_01283-MONOMER	PPHIGDPK_01283		Pyruvate dehydrogenase E1 component subunit alpha	
PPHIGDPK_01284-MONOMER	PPHIGDPK_01284		Pyruvate dehydrogenase E1 component subunit beta	
PPHIGDPK_01285-MONOMER	PPHIGDPK_01285		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex	
PPHIGDPK_01286-MONOMER	PPHIGDPK_01286		Dihydrolipoyl dehydrogenase	
PPHIGDPK_01287-MONOMER	PPHIGDPK_01287		Beta-(1-->2)glucan export ATP-binding/permease protein NdvA	
PPHIGDPK_01288-MONOMER	PPHIGDPK_01288		7-carboxy-7-deazaguanine synthase	
PPHIGDPK_01289-MONOMER	PPHIGDPK_01289		hypothetical protein	
PPHIGDPK_01290-MONOMER	PPHIGDPK_01290		DNA repair protein RecO	
PPHIGDPK_01291-MONOMER	PPHIGDPK_01291		Putative N-acetyl-LL-diaminopimelate aminotransferase	
PPHIGDPK_01293-MONOMER	PPHIGDPK_01293		hypothetical protein	
PPHIGDPK_01294-MONOMER	PPHIGDPK_01294		C4-dicarboxylic acid transporter DauA	
PPHIGDPK_01295-MONOMER	PPHIGDPK_01295		hypothetical protein	
PPHIGDPK_01296-MONOMER	PPHIGDPK_01296		putative N-acetyltransferase YafP	
PPHIGDPK_01297-MONOMER	PPHIGDPK_01297		Mannitol-1-phosphate 5-dehydrogenase	
PPHIGDPK_01298-MONOMER	PPHIGDPK_01298		Mannitol-specific phosphotransferase enzyme IIA component	
PPHIGDPK_01299-MONOMER	PPHIGDPK_01299		Transcriptional regulator MtlR	
PPHIGDPK_01300-MONOMER	PPHIGDPK_01300		PTS system mannitol-specific EIICB component	
PPHIGDPK_01309-MONOMER	PPHIGDPK_01309		ATP-dependent zinc metalloprotease FtsH	
PPHIGDPK_01310-MONOMER	PPHIGDPK_01310		Hypoxanthine-guanine phosphoribosyltransferase	
PPHIGDPK_01311-MONOMER	PPHIGDPK_01311		tRNA(Ile)-lysidine synthase	
PPHIGDPK_01312-MONOMER	PPHIGDPK_01312		hypothetical protein	
PPHIGDPK_01313-MONOMER	PPHIGDPK_01313		hypothetical protein	
PPHIGDPK_01314-MONOMER	PPHIGDPK_01314		hypothetical protein	
PPHIGDPK_01315-MONOMER	PPHIGDPK_01315		Heat shock protein 15	
PPHIGDPK_01316-MONOMER	PPHIGDPK_01316		hypothetical protein	
PPHIGDPK_01317-MONOMER	PPHIGDPK_01317		Transcription-repair-coupling factor	
PPHIGDPK_01318-MONOMER	PPHIGDPK_01318		Peptidyl-tRNA hydrolase	
PPHIGDPK_01319-MONOMER	PPHIGDPK_01319		Macrolide export ATP-binding/permease protein MacB	
PPHIGDPK_01320-MONOMER	PPHIGDPK_01320		hypothetical protein	
PPHIGDPK_01321-MONOMER	PPHIGDPK_01321		hypothetical protein	
PPHIGDPK_01322-MONOMER	PPHIGDPK_01322		hypothetical protein	
PPHIGDPK_01323-MONOMER	PPHIGDPK_01323		Ribosome-binding ATPase YchF	
PPHIGDPK_01324-MONOMER	PPHIGDPK_01324		hypothetical protein	
PPHIGDPK_01325-MONOMER	PPHIGDPK_01325		hypothetical protein	
PPHIGDPK_01326-MONOMER	PPHIGDPK_01326		ATP-dependent helicase/nuclease subunit A	
PPHIGDPK_01327-MONOMER	PPHIGDPK_01327		ATP-dependent helicase/deoxyribonuclease subunit B	
PPHIGDPK_01328-MONOMER	PPHIGDPK_01328		DNA polymerase III subunit beta	
PPHIGDPK_01329-MONOMER	PPHIGDPK_01329		Chromosomal replication initiator protein DnaA	
PPHIGDPK_00001-MONOMER	PPHIGDPK_00001		Competence protein CoiA	
PPHIGDPK_00002-MONOMER	PPHIGDPK_00002		hypothetical protein	
PPHIGDPK_00003-MONOMER	PPHIGDPK_00003		hypothetical protein	
PPHIGDPK_00004-MONOMER	PPHIGDPK_00004		Guanine/hypoxanthine permease PbuO	
PPHIGDPK_00005-MONOMER	PPHIGDPK_00005		5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU	
PPHIGDPK_00006-MONOMER	PPHIGDPK_00006		Lactate utilization protein A	
PPHIGDPK_00007-MONOMER	PPHIGDPK_00007		Lactate utilization protein B	
PPHIGDPK_00008-MONOMER	PPHIGDPK_00008		Lactate utilization protein C	
PPHIGDPK_00009-MONOMER	PPHIGDPK_00009		Inner membrane protein YbhL	
PPHIGDPK_00010-MONOMER	PPHIGDPK_00010		Diacylglycerol kinase	
PPHIGDPK_00011-MONOMER	PPHIGDPK_00011		Ribonuclease Y	
PPHIGDPK_00012-MONOMER	PPHIGDPK_00012		30S ribosomal protein S20	
PPHIGDPK_00013-MONOMER	PPHIGDPK_00013		ATP-dependent RecD-like DNA helicase	
PPHIGDPK_00014-MONOMER	PPHIGDPK_00014		Putative phosphoserine phosphatase 2	
PPHIGDPK_00015-MONOMER	PPHIGDPK_00015		Prephenate dehydratase	
PPHIGDPK_00016-MONOMER	PPHIGDPK_00016		Shikimate kinase	
PPHIGDPK_00017-MONOMER	PPHIGDPK_00017		3-phosphoshikimate 1-carboxyvinyltransferase	
PPHIGDPK_00018-MONOMER	PPHIGDPK_00018		Prephenate dehydrogenase	
PPHIGDPK_00019-MONOMER	PPHIGDPK_00019		Sensor histidine kinase GraS	
PPHIGDPK_00020-MONOMER	PPHIGDPK_00020		Response regulator protein GraR	
PPHIGDPK_00021-MONOMER	PPHIGDPK_00021		hypothetical protein	
PPHIGDPK_00022-MONOMER	PPHIGDPK_00022		Bacitracin export permease protein BceB	
PPHIGDPK_00023-MONOMER	PPHIGDPK_00023		ABC transporter ATP-binding protein YxdL	
PPHIGDPK_00024-MONOMER	PPHIGDPK_00024		hypothetical protein	
PPHIGDPK_00025-MONOMER	PPHIGDPK_00025		hypothetical protein	
PPHIGDPK_00026-MONOMER	PPHIGDPK_00026		Chorismate synthase	
PPHIGDPK_00027-MONOMER	PPHIGDPK_00027		Pyrophosphatase PpaX	
PPHIGDPK_00028-MONOMER	PPHIGDPK_00028		hypothetical protein	
PPHIGDPK_00029-MONOMER	PPHIGDPK_00029		hypothetical protein	
PPHIGDPK_00030-MONOMER	PPHIGDPK_00030		3-dehydroquinate synthase	
PPHIGDPK_00031-MONOMER	PPHIGDPK_00031		Shikimate dehydrogenase (NADP(+))	
PPHIGDPK_00032-MONOMER	PPHIGDPK_00032		putative membrane protein	
PPHIGDPK_00033-MONOMER	PPHIGDPK_00033		Glutamine transport system permease protein GlnP	
PPHIGDPK_00034-MONOMER	PPHIGDPK_00034		Arginine transport ATP-binding protein ArtM	
PPHIGDPK_00035-MONOMER	PPHIGDPK_00035		hypothetical protein	
PPHIGDPK_00036-MONOMER	PPHIGDPK_00036		hypothetical protein	
PPHIGDPK_00037-MONOMER	PPHIGDPK_00037		ATP synthase epsilon chain	
PPHIGDPK_00038-MONOMER	PPHIGDPK_00038		ATP synthase subunit beta	
PPHIGDPK_01909-MONOMER	PPHIGDPK_01909		Ktr system potassium uptake protein A	
PPHIGDPK_00039-MONOMER	PPHIGDPK_00039		ATP synthase gamma chain	
PPHIGDPK_01910-MONOMER	PPHIGDPK_01910		Potassium/sodium uptake protein NtpJ	
PPHIGDPK_00040-MONOMER	PPHIGDPK_00040		ATP synthase subunit alpha	
PPHIGDPK_01911-MONOMER	PPHIGDPK_01911		Na(+)/H(+)-K(+) antiporter GerN	
PPHIGDPK_00041-MONOMER	PPHIGDPK_00041		ATP synthase subunit delta	
PPHIGDPK_01912-MONOMER	PPHIGDPK_01912		putative pyridine nucleotide-disulfide oxidoreductase RclA	
PPHIGDPK_00042-MONOMER	PPHIGDPK_00042		ATP synthase subunit b	
PPHIGDPK_01913-MONOMER	PPHIGDPK_01913		hypothetical protein	
PPHIGDPK_00043-MONOMER	PPHIGDPK_00043		ATP synthase subunit a	
PPHIGDPK_01914-MONOMER	PPHIGDPK_01914		Isochorismatase family protein YecD	
PPHIGDPK_00044-MONOMER	PPHIGDPK_00044		ATP synthase subunit c	
PPHIGDPK_01915-MONOMER	PPHIGDPK_01915		hypothetical protein	
PPHIGDPK_00045-MONOMER	PPHIGDPK_00045		S-formylglutathione hydrolase FrmB	
PPHIGDPK_01916-MONOMER	PPHIGDPK_01916		Transcriptional regulator AcuR	
PPHIGDPK_00046-MONOMER	PPHIGDPK_00046		ComE operon protein 3	
PPHIGDPK_00047-MONOMER	PPHIGDPK_00047		ComE operon protein 1	
PPHIGDPK_00048-MONOMER	PPHIGDPK_00048		hypothetical protein	
PPHIGDPK_00049-MONOMER	PPHIGDPK_00049		ABC transporter ATP-binding protein NatA	
PPHIGDPK_00050-MONOMER	PPHIGDPK_00050		hypothetical protein	
PPHIGDPK_00051-MONOMER	PPHIGDPK_00051		Phosphinothricin N-acetyltransferase	
PPHIGDPK_00052-MONOMER	PPHIGDPK_00052		Inner membrane protein YbiR	
PPHIGDPK_00053-MONOMER	PPHIGDPK_00053		Aminopyrimidine aminohydrolase	
PPHIGDPK_00054-MONOMER	PPHIGDPK_00054		Bifunctional ligase/repressor BirA	
PPHIGDPK_00055-MONOMER	PPHIGDPK_00055		Biotin transporter BioY	
PPHIGDPK_00056-MONOMER	PPHIGDPK_00056		putative acyl--CoA ligase YhfT	
PPHIGDPK_00057-MONOMER	PPHIGDPK_00057		putative acetyl-CoA acyltransferase	
PPHIGDPK_00058-MONOMER	PPHIGDPK_00058		hypothetical protein	
PPHIGDPK_00059-MONOMER	PPHIGDPK_00059		hypothetical protein	
PPHIGDPK_00060-MONOMER	PPHIGDPK_00060		3-oxoacyl-[acyl-carrier-protein] reductase FabG	
PPHIGDPK_00061-MONOMER	PPHIGDPK_00061		Nitronate monooxygenase	
PPHIGDPK_00062-MONOMER	PPHIGDPK_00062		FeS cluster assembly protein SufB	
PPHIGDPK_01906-MONOMER	PPHIGDPK_01906		hypothetical protein	
PPHIGDPK_00063-MONOMER	PPHIGDPK_00063		Iron-sulfur cluster assembly scaffold protein IscU	
PPHIGDPK_01907-MONOMER	PPHIGDPK_01907		D-lactate dehydrogenase	
PPHIGDPK_00064-MONOMER	PPHIGDPK_00064		hypothetical protein	
PPHIGDPK_01908-MONOMER	PPHIGDPK_01908		hypothetical protein	
PPHIGDPK_00065-MONOMER	PPHIGDPK_00065		Cysteine desulfurase SufS	
PPHIGDPK_00066-MONOMER	PPHIGDPK_00066		FeS cluster assembly protein SufB	
PPHIGDPK_00067-MONOMER	PPHIGDPK_00067		putative ABC transporter ATP-binding protein	
PPHIGDPK_00068-MONOMER	PPHIGDPK_00068		putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase	
PPHIGDPK_00069-MONOMER	PPHIGDPK_00069		Adapter protein MecA	
PPHIGDPK_00070-MONOMER	PPHIGDPK_00070		Arginine transport ATP-binding protein ArtM	
PPHIGDPK_00071-MONOMER	PPHIGDPK_00071		Arginine transport system permease protein ArtQ	
PPHIGDPK_00072-MONOMER	PPHIGDPK_00072		Putative lipid kinase YtlR	
PPHIGDPK_00073-MONOMER	PPHIGDPK_00073		DNA-directed RNA polymerase subunit beta'	
