NDNNOAAD_01440		nnrD_2	
NDNNOAAD_00597			
NDNNOAAD_00598			
NDNNOAAD_00599			
NDNNOAAD_00600			
NDNNOAAD_00601		esaA	
NDNNOAAD_00602			
NDNNOAAD_00603			
NDNNOAAD_00604			
NDNNOAAD_00605		rpsD	
NDNNOAAD_00606			
NDNNOAAD_00607		dnaC	
NDNNOAAD_00608		rplI	
NDNNOAAD_00609		gdpP	
NDNNOAAD_00610		mnmG	
NDNNOAAD_00611			
NDNNOAAD_00612		mnmA	
NDNNOAAD_00613			
NDNNOAAD_00614		isaA	
NDNNOAAD_00615		xlyA	
NDNNOAAD_00616		ecfT_2	
NDNNOAAD_00617		ecfA2	
NDNNOAAD_00618		ecfA1	
NDNNOAAD_00619		pgsA	
NDNNOAAD_00620			
NDNNOAAD_00621		albF	
NDNNOAAD_00622			
NDNNOAAD_00623			
NDNNOAAD_00624		recF	
NDNNOAAD_01361		hpf	
NDNNOAAD_00625		guaB_1	
NDNNOAAD_01362			
NDNNOAAD_00626		trpS2	
NDNNOAAD_01363		comFA	
NDNNOAAD_00627			
NDNNOAAD_01364		yigZ	
NDNNOAAD_00628		ybiT_1	
NDNNOAAD_01365		cysK	
NDNNOAAD_00629			
NDNNOAAD_01366			
NDNNOAAD_00633			
NDNNOAAD_01367		guaB_2	
NDNNOAAD_00634		rlmH	
NDNNOAAD_01368		livF	
NDNNOAAD_00635		htrA	
NDNNOAAD_01369		lptB	
NDNNOAAD_00636		parB	
NDNNOAAD_01370			
NDNNOAAD_00637		dnaA	
NDNNOAAD_01371		livH	
NDNNOAAD_00638		dnaN	
NDNNOAAD_01372			
NDNNOAAD_00639			
NDNNOAAD_01373			
NDNNOAAD_00640		ychF	
NDNNOAAD_01374			
NDNNOAAD_00641		pth	
NDNNOAAD_01375		clpP	
NDNNOAAD_00642		mfd	
NDNNOAAD_01376		upp	
NDNNOAAD_00643			
NDNNOAAD_01377			
NDNNOAAD_00644			
NDNNOAAD_01378			
NDNNOAAD_00645			
NDNNOAAD_01379		patB	
NDNNOAAD_00646			
NDNNOAAD_01380		metI	
NDNNOAAD_00647		tilS	
NDNNOAAD_01381		ctpF	
NDNNOAAD_00648		hpt	
NDNNOAAD_01382		murJ	
NDNNOAAD_00649		ftsH	
NDNNOAAD_01383		murE	
NDNNOAAD_00650			
NDNNOAAD_01384		femB_2	
NDNNOAAD_01385			
NDNNOAAD_01386		yvdD	
NDNNOAAD_01387		rbfA	
NDNNOAAD_01388		infB	
NDNNOAAD_01389		rplGA	
NDNNOAAD_01390			
NDNNOAAD_01391		nusA	
NDNNOAAD_01392		rimP	
NDNNOAAD_01393		brpA	
NDNNOAAD_01394		mshD_2	
NDNNOAAD_01395		tsaE	
NDNNOAAD_01396		adeQ	
NDNNOAAD_01397		yitU	
NDNNOAAD_01398		kynB	
NDNNOAAD_01399		manX	
NDNNOAAD_01400		manY	
NDNNOAAD_01401		manZ	
NDNNOAAD_01402			
NDNNOAAD_01403		serS	
NDNNOAAD_00582			
NDNNOAAD_00583		clfB	
NDNNOAAD_00584		alaS	
NDNNOAAD_00585		prsA	
NDNNOAAD_00586			
NDNNOAAD_00587		pepF1	
NDNNOAAD_00588		coiA	
NDNNOAAD_00589		cynR	
NDNNOAAD_00590		metG	
NDNNOAAD_00591			
NDNNOAAD_00592			
NDNNOAAD_00593			
NDNNOAAD_00594			
NDNNOAAD_00595			
NDNNOAAD_00596			
NDNNOAAD_01346			
NDNNOAAD_01347			
NDNNOAAD_01348		rplL	
NDNNOAAD_01349		rplJ	
NDNNOAAD_01350		yknZ_1	
NDNNOAAD_01351		yknZ_2	
NDNNOAAD_01352			
NDNNOAAD_01353			
NDNNOAAD_01354			
NDNNOAAD_01355		rsmJ	
NDNNOAAD_01356		carB	
NDNNOAAD_01357		carA	
NDNNOAAD_01358		pyrB	
NDNNOAAD_01359		pyrP	
NDNNOAAD_01360		pyrR	
NDNNOAAD_00569		cysB	
NDNNOAAD_00570		glmS	
NDNNOAAD_00571			
NDNNOAAD_00572		yecS_1	
NDNNOAAD_00573		glnQ_2	
NDNNOAAD_00574		artP_3	
NDNNOAAD_00575		dinB_1	
NDNNOAAD_00576			
NDNNOAAD_00577		adhA_1	
NDNNOAAD_00578		adhA_2	
NDNNOAAD_00579			
NDNNOAAD_00580			
NDNNOAAD_00581		mboIIM	
NDNNOAAD_01330			
NDNNOAAD_01331			
NDNNOAAD_01332			
NDNNOAAD_01333			
NDNNOAAD_01334			
NDNNOAAD_01335			
NDNNOAAD_01336			
NDNNOAAD_01337			
NDNNOAAD_01338			
NDNNOAAD_01339			
NDNNOAAD_01340			
NDNNOAAD_01341		hpaIIM	
NDNNOAAD_01342			
NDNNOAAD_00555		gtf1_2	
NDNNOAAD_01343			
NDNNOAAD_00556		gatC	
NDNNOAAD_01344		rlmCD_2	
NDNNOAAD_00557		gatA	
NDNNOAAD_01345			
NDNNOAAD_00558		gatB	
NDNNOAAD_00559			
NDNNOAAD_00560		yicL	
NDNNOAAD_00561		ppaX	
NDNNOAAD_00562		der_1	
NDNNOAAD_00563		yhbY	
NDNNOAAD_00564		nadD	
NDNNOAAD_00565			
NDNNOAAD_00566		rsfS	
NDNNOAAD_00567			
NDNNOAAD_00568			
NDNNOAAD_01327		lgrB	
NDNNOAAD_01328		ahcY	
NDNNOAAD_01329			
NDNNOAAD_01324			
NDNNOAAD_01325			
NDNNOAAD_01326		purD	
NDNNOAAD_00545		sbcD	
NDNNOAAD_00546		lacZ	
NDNNOAAD_00547		lacS	
NDNNOAAD_00548			
NDNNOAAD_00549		galE_2	
NDNNOAAD_00550		galT	
NDNNOAAD_00551		galK_1	
NDNNOAAD_00552		lacR	
NDNNOAAD_00553			
NDNNOAAD_00554			
NDNNOAAD_00535		glcR_1	
NDNNOAAD_00536		lacC	
NDNNOAAD_00537		fruA_1	
NDNNOAAD_01300			
NDNNOAAD_00538		fruA_2	
NDNNOAAD_01301			
NDNNOAAD_00539		gor	
NDNNOAAD_01302		mccF	
NDNNOAAD_00540		fpgS_1	
NDNNOAAD_01304		rpsB	
NDNNOAAD_00541		iscS_1	
NDNNOAAD_01305		tsf	
NDNNOAAD_00542		thiI	
NDNNOAAD_01306			
NDNNOAAD_00543		gtf1_1	
NDNNOAAD_01307		ctsR	
NDNNOAAD_00544		gtf2	
NDNNOAAD_01308		clpC	
NDNNOAAD_01309		dacA_1	
NDNNOAAD_01310		dacA_2	
NDNNOAAD_01311		dacA_3	
NDNNOAAD_01312		pnp	
NDNNOAAD_01313			
NDNNOAAD_01314		cysE_2	
NDNNOAAD_01315		cysS	
NDNNOAAD_01316		mrnC	
NDNNOAAD_01317			
NDNNOAAD_01318			
NDNNOAAD_01319			
NDNNOAAD_01320			
NDNNOAAD_01321			
NDNNOAAD_01322		panE	
NDNNOAAD_01323		rplM	
NDNNOAAD_00510			
NDNNOAAD_00511		cvfB	
NDNNOAAD_00512		frr	
NDNNOAAD_00513		pyrH	
NDNNOAAD_00514		tcrY	
NDNNOAAD_00515			
NDNNOAAD_00516			
NDNNOAAD_00517			
NDNNOAAD_00518			
NDNNOAAD_00519		def_1	
NDNNOAAD_00520		gdh	
NDNNOAAD_00521		nadR	
NDNNOAAD_00522			
NDNNOAAD_00523			
NDNNOAAD_00524		ettA	
NDNNOAAD_00525		cca	
NDNNOAAD_00526		dapB	
NDNNOAAD_00527			
NDNNOAAD_00528			
NDNNOAAD_00529			
NDNNOAAD_00530		speG	
NDNNOAAD_01270			
NDNNOAAD_00531		rpmA	
NDNNOAAD_01271			
NDNNOAAD_00532		rplU	
NDNNOAAD_01272			
NDNNOAAD_00533			
NDNNOAAD_01273			
NDNNOAAD_00534			
NDNNOAAD_01274			
NDNNOAAD_01275			
NDNNOAAD_01276			
NDNNOAAD_01277		fokIM	
NDNNOAAD_01278			
NDNNOAAD_01279			
NDNNOAAD_01280		cas9-1	
NDNNOAAD_01281		cas1_2	
NDNNOAAD_01282		cas2_2	
NDNNOAAD_01283			
NDNNOAAD_01284			
NDNNOAAD_01285			
NDNNOAAD_01286			
NDNNOAAD_01287		rpsA_2	
NDNNOAAD_01288			
NDNNOAAD_01289			
NDNNOAAD_01290		hprK	
NDNNOAAD_01291		lgt	
NDNNOAAD_01292			
NDNNOAAD_01293			
NDNNOAAD_01294			
NDNNOAAD_01295		ydcP_1	
NDNNOAAD_00497			
NDNNOAAD_01296		ydcP_2	
NDNNOAAD_00498			
NDNNOAAD_01297		bioY2_2	
NDNNOAAD_00499		uvrB_2	
NDNNOAAD_01298			
NDNNOAAD_00500		uvrB_3	
NDNNOAAD_01299			
NDNNOAAD_00501		mshD_1	
NDNNOAAD_00502			
NDNNOAAD_00503			
NDNNOAAD_00504			
NDNNOAAD_00505			
NDNNOAAD_00506		cdd	
NDNNOAAD_00507		panS	
NDNNOAAD_00508			
NDNNOAAD_00509			
NDNNOAAD_01265		deoD_3	
NDNNOAAD_01266			
NDNNOAAD_01267		rluB_3	
NDNNOAAD_01268		yxeP_2	
NDNNOAAD_01269		ald2	
NDNNOAAD_00487			
NDNNOAAD_00488		alr	
NDNNOAAD_00489		acpS	
NDNNOAAD_00490		aroF	
NDNNOAAD_00491		aroH	
NDNNOAAD_00492		secA	
NDNNOAAD_00493			
NDNNOAAD_00494		manA_1	
NDNNOAAD_00495		gmuE	
NDNNOAAD_00496		bglF_1	
NDNNOAAD_01251		liaS	
NDNNOAAD_01252		liaR	
NDNNOAAD_01255		rimM	
NDNNOAAD_01256		trmD	
NDNNOAAD_01257		yumC	
NDNNOAAD_01258		ftsK	
NDNNOAAD_01259		pulA_5	
NDNNOAAD_01260		pulA_6	
NDNNOAAD_01261		pulA_7	
NDNNOAAD_01262		amyX_2	
NDNNOAAD_01263			
NDNNOAAD_01264		gshAB	
NDNNOAAD_01250		smc_2	
NDNNOAAD_01239		prs	
NDNNOAAD_01240			
NDNNOAAD_00463			
NDNNOAAD_01241		mreC	
NDNNOAAD_00464			
NDNNOAAD_00465			
NDNNOAAD_00466		mutY	
NDNNOAAD_00467			
NDNNOAAD_00468		rpsF	
NDNNOAAD_00469		ssb_1	
NDNNOAAD_00470		rpsR	
NDNNOAAD_00471			
NDNNOAAD_00472			
NDNNOAAD_00473		corA	
NDNNOAAD_00474		uvrA	
NDNNOAAD_00475			
NDNNOAAD_00476			
NDNNOAAD_00477		natA_2	
NDNNOAAD_00478			
NDNNOAAD_00479			
NDNNOAAD_00480		ypdF	
NDNNOAAD_01231			
NDNNOAAD_00481		tadA_1	
NDNNOAAD_01232			
NDNNOAAD_00482		efp	
NDNNOAAD_01233			
NDNNOAAD_00483			
NDNNOAAD_01234		saeR	
NDNNOAAD_00484		nusB	
NDNNOAAD_01235			
NDNNOAAD_00485		rbsR	
NDNNOAAD_01236			
NDNNOAAD_00486		scrB	
NDNNOAAD_01237			
NDNNOAAD_01238		dinB_2	
NDNNOAAD_00443			
NDNNOAAD_00444		dltC	
NDNNOAAD_01211			
NDNNOAAD_00445		patA_1	
NDNNOAAD_01212		yheH	
NDNNOAAD_00446		dltA	
NDNNOAAD_01213		yheI	
NDNNOAAD_00447			
NDNNOAAD_01214			
NDNNOAAD_00448			
NDNNOAAD_01215			
NDNNOAAD_00449			
NDNNOAAD_01216		rlmN	
NDNNOAAD_00450			
NDNNOAAD_01217			
NDNNOAAD_00451			
NDNNOAAD_01218		mggB	
NDNNOAAD_00452		glyA	
NDNNOAAD_01219			
NDNNOAAD_00453		ywlC	
NDNNOAAD_01220		cshB	
NDNNOAAD_00454		prmC	
NDNNOAAD_01221		mraY	
NDNNOAAD_00455		prfA	
NDNNOAAD_01222		pbpX	
NDNNOAAD_00456		tdk	
NDNNOAAD_01223		ftsL	
NDNNOAAD_00457		add	
NDNNOAAD_01224		rsmH_1	
NDNNOAAD_00458		yghU	
NDNNOAAD_01225			
NDNNOAAD_00459		nrnA	
NDNNOAAD_01226			
NDNNOAAD_00460		apbE	
NDNNOAAD_01227		yhaI_2	
NDNNOAAD_00461		rpmE2	
NDNNOAAD_01228			
NDNNOAAD_00462			
NDNNOAAD_01229		proA	
NDNNOAAD_01230		proB	
NDNNOAAD_00440			
NDNNOAAD_00441			
NDNNOAAD_00442		capA	
NDNNOAAD_00430		ansB	
NDNNOAAD_00431		ycsE	
NDNNOAAD_00432			
NDNNOAAD_00433			
NDNNOAAD_00434			
NDNNOAAD_00435			
NDNNOAAD_01183		pbpF_2	
NDNNOAAD_00436			
NDNNOAAD_01184		rpoB	
NDNNOAAD_00437			
NDNNOAAD_01185		rpoC	
NDNNOAAD_00438		rexB	
NDNNOAAD_01186			
NDNNOAAD_00439		addA_1	
NDNNOAAD_01187		comGA	
NDNNOAAD_01188		gspF	
NDNNOAAD_01189			
NDNNOAAD_01190			
NDNNOAAD_01191			
NDNNOAAD_01192			
NDNNOAAD_01193			
NDNNOAAD_01194			
NDNNOAAD_01195		ackA	
NDNNOAAD_01196			
NDNNOAAD_01197			
NDNNOAAD_00428			
NDNNOAAD_01198			
NDNNOAAD_00429			
NDNNOAAD_01199			
NDNNOAAD_01200		proC	
NDNNOAAD_01201		pepA	
NDNNOAAD_01202			
NDNNOAAD_01203		ytpP	
NDNNOAAD_01204		pheT_2	
NDNNOAAD_01205			
NDNNOAAD_01206			
NDNNOAAD_01207		ssb_2	
NDNNOAAD_01208		tadA_2	
NDNNOAAD_01209			
NDNNOAAD_01210			
NDNNOAAD_00425		ywqD	
NDNNOAAD_00426		epsJ_2	
NDNNOAAD_00427		rfbX_2	
NDNNOAAD_00424		divIVA	
NDNNOAAD_00420		glmU	
NDNNOAAD_00421		act	
NDNNOAAD_01165		asd	
NDNNOAAD_00422			
NDNNOAAD_01166		dapA	
NDNNOAAD_00423		mtnN	
NDNNOAAD_01167		rnc	
NDNNOAAD_01168		smc_1	
NDNNOAAD_01169		pheS	
NDNNOAAD_01170		paiA	
NDNNOAAD_01171		pheT_1	
NDNNOAAD_01172			
NDNNOAAD_01173		nrdD_1	
NDNNOAAD_01174		gabR	
NDNNOAAD_01175			
NDNNOAAD_01176			
NDNNOAAD_01177			
NDNNOAAD_01178		pdxY	
NDNNOAAD_01179			
NDNNOAAD_00416			
NDNNOAAD_01180		ybiT_2	
NDNNOAAD_00417			
NDNNOAAD_01181			
NDNNOAAD_00418		gadC	
NDNNOAAD_01182		ldh	
NDNNOAAD_00419		gadB	
NDNNOAAD_00414		deoD_2	
NDNNOAAD_00415			
NDNNOAAD_01141			
NDNNOAAD_00403		hutU	
NDNNOAAD_01142		luxS	
NDNNOAAD_00404			
NDNNOAAD_01143		accA	
NDNNOAAD_00405		hutH	
NDNNOAAD_01144		accD	
NDNNOAAD_00406		opuCB_1	
NDNNOAAD_01145		accC	
NDNNOAAD_00407		opuCC	
NDNNOAAD_01146		fabZ	
NDNNOAAD_00408		opuCA	
NDNNOAAD_01147		accB	
NDNNOAAD_00409		opuCB_2	
NDNNOAAD_01148		fabF	
NDNNOAAD_00410		bioY2_1	
NDNNOAAD_01149		fabG	
NDNNOAAD_00411		yfnB	
NDNNOAAD_01150		fabD	
NDNNOAAD_00412		uvrC	
NDNNOAAD_01151			
NDNNOAAD_00413		clsA	
NDNNOAAD_01152		acpP_1	
NDNNOAAD_01153		fabH	
NDNNOAAD_01154		zitR	
NDNNOAAD_01155		fabM	
NDNNOAAD_01156			
NDNNOAAD_01157		yclM	
NDNNOAAD_01158		asnA	
NDNNOAAD_01159		rlmCD_1	
NDNNOAAD_01160		recX	
NDNNOAAD_01161			
NDNNOAAD_01162			
NDNNOAAD_01163		ppaC	
NDNNOAAD_00391		hisJ	
NDNNOAAD_00392		rpsU	
NDNNOAAD_00393		mscL	
NDNNOAAD_00394		dnaG	
NDNNOAAD_00395		sigA	
NDNNOAAD_00396		mrp	
NDNNOAAD_00397		csbB_1	
NDNNOAAD_00398			
NDNNOAAD_00399		rmlD_1	
NDNNOAAD_00400			
NDNNOAAD_00401			
NDNNOAAD_00402		gspA	
NDNNOAAD_01123		spxA_1	
NDNNOAAD_01124		recA	
NDNNOAAD_01125		cinA	
NDNNOAAD_01126		tag	
NDNNOAAD_01127		ruvA	
NDNNOAAD_01128			
NDNNOAAD_01129		mutL	
NDNNOAAD_01130			
NDNNOAAD_00386		natA_1	
NDNNOAAD_01131			
NDNNOAAD_00387			
NDNNOAAD_01132			
NDNNOAAD_00388			
NDNNOAAD_01133		mutS	
NDNNOAAD_00389			
NDNNOAAD_01134			
NDNNOAAD_00390			
NDNNOAAD_01135		argR_1	
NDNNOAAD_01136		argS	
NDNNOAAD_01137		purB_2	
NDNNOAAD_01138			
NDNNOAAD_01139		purK	
NDNNOAAD_01140		purE	
NDNNOAAD_00380			
NDNNOAAD_00381			
NDNNOAAD_00382			
NDNNOAAD_00383		ybhF	
NDNNOAAD_00384			
NDNNOAAD_00385		desK	
NDNNOAAD_01117		htpX	
NDNNOAAD_01118			
NDNNOAAD_01119			
NDNNOAAD_01120		ppc	
NDNNOAAD_01121			
NDNNOAAD_01122		sodA	
NDNNOAAD_00378		nisC	
NDNNOAAD_00379			
NDNNOAAD_01108		pta	
NDNNOAAD_01109		rluD_1	
NDNNOAAD_01110		nadK	
NDNNOAAD_00373			
NDNNOAAD_01111		yjbM	
NDNNOAAD_00374		nudG	
NDNNOAAD_01112		yjbK	
NDNNOAAD_00375			
NDNNOAAD_01113		prs2	
NDNNOAAD_00376		radD	
NDNNOAAD_01114		iscS_2	
NDNNOAAD_00377		lysS	
NDNNOAAD_01115			
NDNNOAAD_01116		rex	
NDNNOAAD_00371		fieF	
NDNNOAAD_00372		ung	
NDNNOAAD_01100		rbgA	
NDNNOAAD_01101			
NDNNOAAD_01102		niaR	
NDNNOAAD_01103		niaX	
NDNNOAAD_01104		ffh	
NDNNOAAD_01105			
NDNNOAAD_00368		wbbI	
NDNNOAAD_01106		yvoA	
NDNNOAAD_00369		glf_1	
NDNNOAAD_01107		guaA	
NDNNOAAD_00370		rfbX_1	
NDNNOAAD_00364			
NDNNOAAD_00365		ltrA	
NDNNOAAD_00366			
NDNNOAAD_00367			
NDNNOAAD_00361			
NDNNOAAD_00362			
NDNNOAAD_00363			
NDNNOAAD_01075			
NDNNOAAD_01076			
NDNNOAAD_01077			
NDNNOAAD_01078			
NDNNOAAD_01079		rluC	
NDNNOAAD_01080		pbpF_1	
NDNNOAAD_01081			
NDNNOAAD_01082		nusG	
NDNNOAAD_01083		bcrC_2	
NDNNOAAD_01084			
NDNNOAAD_01085			
NDNNOAAD_01086		glcR_2	
NDNNOAAD_01087		leuS	
NDNNOAAD_01088			
NDNNOAAD_01089			
NDNNOAAD_01090			
NDNNOAAD_01091		pncB2	
NDNNOAAD_01092		nadE	
NDNNOAAD_01093		yhaH	
NDNNOAAD_01094		pepC	
NDNNOAAD_01095		recU	
NDNNOAAD_01096			
NDNNOAAD_00344			
NDNNOAAD_01097		gpsB	
NDNNOAAD_00345			
NDNNOAAD_01098		rlmL	
NDNNOAAD_00346			
NDNNOAAD_01099		mapZ	
NDNNOAAD_00347		trxA	
NDNNOAAD_00348			
NDNNOAAD_00349		dtd3	
NDNNOAAD_00350		rnmV	
NDNNOAAD_00351		rsmA	
NDNNOAAD_00353		rsgA	
NDNNOAAD_00354		rpe	
NDNNOAAD_00355		thiN	
NDNNOAAD_00356			
NDNNOAAD_00357		yhaM	
NDNNOAAD_00358		purR	
NDNNOAAD_00359		rpsL	
NDNNOAAD_00360		rpsG	
NDNNOAAD_00341			
NDNNOAAD_00342			
NDNNOAAD_00343			
NDNNOAAD_01050		yxeP_1	
NDNNOAAD_01051			
NDNNOAAD_01052		ybdH	
NDNNOAAD_01053		dhaD	
NDNNOAAD_01054		bacF	
NDNNOAAD_01055			
NDNNOAAD_01056		ytmI	
NDNNOAAD_00339		tatAd	
NDNNOAAD_01057		yxeN_1	
NDNNOAAD_00335		efeM	
NDNNOAAD_01058		yxeO	
NDNNOAAD_00336		efeN	
NDNNOAAD_01059		purB_1	
NDNNOAAD_00337		efeU	
NDNNOAAD_01060		yxeM	
NDNNOAAD_00338		tatC1	
NDNNOAAD_01061		msrAB1	
NDNNOAAD_01705			
NDNNOAAD_01062		mdtK	
NDNNOAAD_00340			
NDNNOAAD_01063		pucK	
NDNNOAAD_01706			
NDNNOAAD_01064		xpt	
NDNNOAAD_01065		graR	
NDNNOAAD_01066		graS	
NDNNOAAD_01707			
NDNNOAAD_01067		bceA	
NDNNOAAD_01068		bceB	
NDNNOAAD_01069			
NDNNOAAD_01708			
NDNNOAAD_01070			
NDNNOAAD_01071			
NDNNOAAD_01072		skfE	
NDNNOAAD_01709			
NDNNOAAD_01073			
NDNNOAAD_01074			
NDNNOAAD_01710			
NDNNOAAD_00329			
NDNNOAAD_01711			
NDNNOAAD_00330			
NDNNOAAD_00331		mcjD_1	
NDNNOAAD_00332			
NDNNOAAD_01712			
NDNNOAAD_00333			
NDNNOAAD_00334			
NDNNOAAD_01713			
NDNNOAAD_01714			
NDNNOAAD_01715			
NDNNOAAD_01716			
NDNNOAAD_01717			
NDNNOAAD_00321			
NDNNOAAD_01697			
NDNNOAAD_00322			
NDNNOAAD_00323			
NDNNOAAD_00324		tagH_1	
NDNNOAAD_01698			
NDNNOAAD_00325		tagG_1	
NDNNOAAD_00326		wfgD	
NDNNOAAD_01699			
NDNNOAAD_00327			
NDNNOAAD_00328			
NDNNOAAD_01700			
NDNNOAAD_01701			
NDNNOAAD_01017		nnrD_1	
NDNNOAAD_01018		folD	
NDNNOAAD_01702			
NDNNOAAD_01019			
NDNNOAAD_01020			
NDNNOAAD_01703			
NDNNOAAD_01021		feoB	
NDNNOAAD_01022			
NDNNOAAD_01704			
NDNNOAAD_01023		glnQ_3	
NDNNOAAD_00320		cpsB_2	
NDNNOAAD_01024		yecS_2	
NDNNOAAD_00317		epsL_3	
NDNNOAAD_01025			
NDNNOAAD_01617			
NDNNOAAD_01026		arcB	
NDNNOAAD_00315			
NDNNOAAD_01027		clpE	
NDNNOAAD_00316			
NDNNOAAD_01028		rppH	
NDNNOAAD_01513			
NDNNOAAD_01029			
NDNNOAAD_00318		cpsD_3	
NDNNOAAD_01030			
NDNNOAAD_00319		cap8A_2	
NDNNOAAD_01031			
NDNNOAAD_01303			
NDNNOAAD_01032			
NDNNOAAD_01033		femB_1	
NDNNOAAD_01034			
NDNNOAAD_01253			
NDNNOAAD_01035			
NDNNOAAD_01038		rpsA_1	
NDNNOAAD_01041			
NDNNOAAD_01254			
NDNNOAAD_01042		ilvE	
NDNNOAAD_01043		parC	
NDNNOAAD_01044		parE	
NDNNOAAD_01242			
NDNNOAAD_01045		plsY	
NDNNOAAD_01046			
NDNNOAAD_01047			
NDNNOAAD_01243			
NDNNOAAD_01048		mmuM	
NDNNOAAD_01049		rocE	
NDNNOAAD_01244			
NDNNOAAD_01245			
NDNNOAAD_00305			
NDNNOAAD_00306			
NDNNOAAD_01246			
NDNNOAAD_00307			
NDNNOAAD_00308			
NDNNOAAD_00309			
NDNNOAAD_01247			
NDNNOAAD_00310			
NDNNOAAD_00311			
NDNNOAAD_00312			
NDNNOAAD_01248			
NDNNOAAD_00313			
NDNNOAAD_00314		Int-Tn_1	
NDNNOAAD_01249			
NDNNOAAD_01164			
NDNNOAAD_01006		copY	
NDNNOAAD_01007		trpA	
NDNNOAAD_01008		trpB	
NDNNOAAD_01036		ssrA	
NDNNOAAD_01009		trpF	
NDNNOAAD_01010		trpC	
NDNNOAAD_01037			
NDNNOAAD_01011		trpD	
NDNNOAAD_01012		pabA	
NDNNOAAD_01013		trpE	
NDNNOAAD_01039			
NDNNOAAD_01014		tyrA_1	
NDNNOAAD_00299		rpmH	
NDNNOAAD_01015			
NDNNOAAD_01040			
